Fbxl19	5.0664007015032796e-05
Slc4a1	0.00015907910319067263
Lgals9	0.00028353916158642016
Slc25a37	0.00029822187195860747
Wbp2	0.0003266113577075885
Psme4	0.0003631785561413171
Gm15800	0.0003940150395217972
Ranbp10	0.0004152761548656634
Ctse	0.0004407861669636449
Evi5l	0.000494787079653698
Gm16515	0.0005475699706148039
Abcb6	0.0005556022154473898
Atg9a	0.000598502100616229
Hyal1	0.0006190357428009206
Gm13157	0.000628717289121527
Tubb1	0.0008056075753051274
Trp53inp2	0.0008815977530736353
Nudt18	0.00088722104157087
Capn5	0.0009014822371291794
Mir3062	0.0009186062201794105
Rab3il1	0.0010881043927065234
Crlf1	0.0011234168063442092
Ache	0.0011989975968485374
Lmna	0.0012671970418893785
Il1rl1	0.0012976921681639177
Ip6k1	0.001307718223228388
Tmem184a	0.001324523626689553
Dedd2	0.0013900218342564202
Samsn1	0.0014236323425272795
Gypa	0.0014549562767904988
Clic1	0.0014694735252956306
Mknk1	0.0016292553158385639
Sigmar1	0.0018040605030614227
Bzw2	0.0018104748608142197
Tcp11l1	0.0018216219457292684
Bri3bp	0.0018721170694598987
Crat	0.0018736030910605297
2310046K01Rik	0.0019619138369573984
Slc6a9	0.0019951086275949922
Casp3	0.0020955959592975624
Tuba4a	0.0021741547439011644
Ufsp1	0.002225099431035241
Mthfd1	0.0023149622381336793
2310022B05Rik	0.00241002757457438
Mpst	0.0026460343296512583
Tnfrsf13c	0.0026610175408140835
Myb	0.002667876472220794
Ehbp1l1	0.0027943892590835268
Flna	0.0028532676137117416
Tspan33	0.0029411751609700453
Pfkfb4	0.00305997469391647
Mybbp1a	0.0030631051343326995
Slc30a1	0.0030881892956954766
Tbc1d24	0.003096913952481108
Ube2h	0.0031046612056735423
Wsb2	0.003313773024264058
Matn1	0.0038477641093282093
Gpr146	0.0038711715919581675
Ypel4	0.0039505919574525684
Usp49	0.004378531588904086
Csf2rb	0.00445402063439894
B4galt1	0.004484214668729739
Hmga1-rs1	0.0045333518911876295
Fam46c	0.004630025265107669
H2afy	0.004705488027095558
Tmcc2	0.004773356423802804
St6galnac4	0.0054540965644798624
Mxi1	0.0057398844469312635
Tfap4	0.005758034469352994
Ftl1	0.0058174156848339945
Fam63b	0.005853508308287229
Smyd5	0.006053286818017834
Fn3k	0.006066656205071508
Dnajb2	0.006157798567005029
Ormdl3	0.006242289944971258
Epb4.9	0.006653671505692075
Ppp1r15a	0.006757510728232002
Malat1	0.006919650753780636
Nop2	0.006951148174923312
Abhd4	0.006956887760906117
Fam57b	0.007015063172432026
Rrp15	0.007255211731124036
Tubb3	0.0072563262543685605
Numbl	0.007691899137063582
Ehd1	0.007808058986758663
Parp1	0.00804101839920547
Tmem14c	0.008067484144292597
Tbc1d17	0.008075109509653053
Fbxo44	0.008249544333922951
Nefh	0.008306198822774937
Csf2rb2	0.008397552024333408
Abcb9	0.008445004298342305
Aprt	0.008726369781367411
Impa2	0.00875063225493679
Junb	0.008793695648734683
Zfand5	0.008801299363602317
Cdkn1b	0.009048254286175922
Tprgl	0.009066576636640235
Wdtc1	0.009333307661894573
Slc19a1	0.009412498266796883
Ng23	0.009754863503407945
Pld3	0.009859809651056697
Alas2	0.009865504292490045
Cpne9	0.010011752795722884
Hba-x	0.010031010617426072
Rpl23a	0.010059284423174041
Ydjc	0.01018704160276745
Rragd	0.010267206507731629
Gmpr	0.010278287159081788
2010011I20Rik	0.010592219541030005
Ergic1	0.010780518098885892
1810031K17Rik	0.010942964705055453
Gypc	0.01095094375392053
Mdk	0.010961825112469948
Serf1	0.011129414246953994
1300001I01Rik	0.011165917925369202
2310021P13Rik	0.011468990843481219
Npepl1	0.011472382105332796
Samd14	0.011553472007943325
Fam132b	0.011664314681196036
Bcl2l1	0.011759555445792422
Foxo3	0.011822617549615963
Rnf11	0.011917816310480066
C2cd2l	0.012032232367162768
Lat	0.012065834607843863
Carhsp1	0.012475328013499905
Prdx2	0.012521349729962362
Atic	0.01253271154674819
Pcx	0.012556974513941324
Sept9	0.012808347989681992
Gart	0.012888161007107888
Slc46a3	0.0132669272804124
Cdk6	0.013359802953028615
Tmem150a	0.013757817352145891
Bcas3	0.013789365183934048
Npm3-ps1	0.013821225766327631
Stx2	0.013890429781299242
Ypel3	0.013910961735090273
Dhrs3	0.013966521314615172
Rcbtb2	0.013973832108404487
Mettl1	0.014152651024617461
Pink1	0.014264571834639183
Tbx6	0.014466504134394273
Def6	0.014605456343115402
Arhgap23	0.014606496242896047
1810058I24Rik	0.014763371674296725
Fads3	0.014926507596295371
Kalrn	0.01499001567044067
Rsl1d1	0.015008565297537009
Ppp2r5b	0.01526594948996867
Spnb1	0.015358387485904386
Pxmp4	0.015412997644235238
Srxn1	0.015534262706645393
Uba7	0.01569771710268774
Eef1g	0.01590712992015732
Ptprcap	0.016027309733280388
Rnf19b	0.016227787991188496
Ctsf	0.016255131428143655
Fhdc1	0.01665556908402355
Nudt22	0.016670600178725847
Ank1	0.017031287953800767
Rgs12	0.017275146201814664
Gpatch4	0.017493140564291545
Hmga1	0.017748974437901056
Dyrk1b	0.017813147792027712
Abcb10	0.01786849153359481
Slc38a5	0.01789145257014177
Ssh1	0.01815069526063514
Acp5	0.018182228329831282
Hdac5	0.018298631371448822
Map1lc3a	0.018300846568312212
Npm1	0.018841308314977042
Padi3	0.019169163289857693
Ypel2	0.019482320933936592
Cpeb2	0.019688243484316803
Gcdh	0.019963945937566955
Dlc1	0.02003509227676078
Grwd1	0.020519464295764595
Rfx2	0.0205287413129631
Dhrs11	0.02056921660733872
Ccdc88c	0.021423651531198313
5730408K05Rik	0.021583914454844765
Trim56	0.021624833670484272
Vim	0.021711658876271064
Hagh	0.0218197269325207
Btg2	0.022056481378383994
Abca7	0.022069352065548064
Grina	0.022078950421875597
Arhgdig	0.022579681465876873
Gm11974	0.022774899792389964
Fam117a	0.022963192510570895
Dnmt3b	0.023285057321603526
Atp1b2	0.02328757409909438
Add1	0.023370847889268874
St8sia4	0.023509854555539694
Arap3	0.023928946470481736
Josd2	0.023973323949974687
Eif2ak1	0.024554690710262176
Dusp8	0.024677708374670572
Ccdc6	0.024690144718211442
Hbb-bh1	0.024734936018265832
Gabarap	0.02549819858396237
Spn	0.025740792437184138
Pcyt1a	0.026142352258795246
Fkbp11	0.026363797795724803
Rogdi	0.026993241217624118
Creb3l3	0.026995178068606872
Dstyk	0.027082206856400722
Kit	0.027320619113961372
Igsf8	0.02753338947075202
Ube2o	0.028048828079960588
Mki67ip	0.028225306463973365
Klf13	0.02843013045573662
B230312A22Rik	0.028517575499868587
Tulp2	0.029216502107085762
Nat6	0.02936921884688085
Phospho1	0.030113124688889294
Elf1	0.03013904668185631
Cdca7	0.03163123866063313
Ctsb	0.03172218643183094
Lyar	0.031927656982465524
Ucp2	0.03195122184285646
March8	0.03199365826881023
Hells	0.03218701613711645
Blvrb	0.03228758378265815
Atp2b4	0.032635878800632144
Hbb-b1	0.03268247145559477
Hbb-b2	0.032682937170227605
Etv5	0.0329667456829076
St3gal2	0.033558349258220155
Mafk	0.033568059688160005
Lpcat4	0.033643689758194234
Cmas	0.03427988298663409
Slc16a10	0.03456136116062819
Ino80b	0.034639677846386774
Gcsh	0.03519085047936724
Ccnd3	0.03575633252818782
Pdia2	0.03607246697804403
Fam134a	0.036200824612357956
Suclg2	0.036259040171366996
Klf3	0.03651113046749582
Mir486	0.036555063046971564
Cdc25b	0.036718344299488635
Slc26a11	0.03688087711201204
Gclm	0.037656788720431905
Snora28	0.037821157020455576
Hcls1	0.03784394786182523
Hist1h1c	0.03850441874238302
Cited4	0.03912776274503774
Gsk3a	0.039556502338565405
Ppm1a	0.04011374521035738
Mxd1	0.04027553752184336
1700097N02Rik	0.0403870241455684
Epn1	0.04053327844403382
Npm3	0.040785784591709257
Wbscr27	0.04086805802816237
Gp5	0.04090835043896091
1190002F15Rik	0.041289892855441344
Gstt2	0.042524854808472505
Set	0.0426408137037796
Sirt2	0.04277003663574188
Glipr2	0.04288043967560032
1810027O10Rik	0.04332494495591324
Calcoco1	0.043369879693633206
Mmp14	0.043614022821356443
Itga7	0.044532972727874924
Trp53inp1	0.044596262977258855
Tmem88b	0.04494139414007066
Slc22a23	0.04540568764408343
Hipk2	0.04547159320413441
Suv420h2	0.045669135419235826
Sept1	0.04597111166296893
E2f2	0.046900696337140536
Map2k2	0.04744584357450651
Btn1a1	0.0483185580379819
Pdxk	0.04856323615800959
Rcn3	0.049544603592562055
Atg4d	0.04976484676133137

